식품코드,식품대분류,식품상세분류,1회제공량(g),에너지(㎉),수분(g),단백질(g),지방(g),탄수화물(g),총당류(g),자당(g),포도당(g),과당(g),유당(g),맥아당(g),총 식이섬유(g),칼슘(㎎),철(㎎),마그네슘(㎎),인(㎎),칼륨(㎎),나트륨(㎎),아연(㎎),구리(㎎),망간(㎎),셀레늄(㎍),레티놀(㎍),베타카로틴(㎍),비타민 D3(㎍),토코페롤(㎎),토코트리에놀(㎎),비타민 B1(㎎),비타민 B2(㎎),나이아신(㎎),엽산(DFE)(㎍),비타민 B12(㎍),비타민 C(㎎),총 아미노산(㎎),이소류신(㎎),류신(㎎),라이신(㎎),메티오닌(㎎),페닐알라닌(㎎),트레오닌(㎎),발린(㎎),히스티딘(㎎),아르기닌(㎎),티로신(㎎),시스테인(㎎),알라닌(㎎),아스파르트산(㎎),글루탐산(㎎),글리신(㎎),프롤린(㎎),세린(㎎),콜레스테롤(㎎),총 포화 지방산(g),부티르산(4:0)(g),카프로산(6:0)(g),카프릴산(8:0)(g),카프르산(10:0)(g),라우르산(12:0)(g),미리스트산(14:0)(g),팔미트산(16:0)(g),스테아르산(18:0)(g),아라키드산(20:0)(g),미리스톨레산(14:1)(g),팔미톨레산(16:1)(g),올레산(18:1(n-9))(g),박센산(18:1(n-7))(g),가돌레산(20:1)(g),리놀레산(18:2(n-6)c)(g),알파 리놀렌산(18:3(n-3))(g),감마 리놀렌산(18:3(n-6))(g),에이코사디에노산(20:2(n-6))(g),에이코사트리에노산(20:3(n-6))(g),아라키돈산(20:4(n-6))(g),에이코사펜타에노산(20:5(n-3))(g),도코사펜타에노산(22:5(n-3))(g),도코사헥사에노산(22:6(n-3))(g),트랜스 지방산(g),트랜스 올레산(18:1(n-9)t)(g),트랜스 리놀레산 (18:2t)(g),트랜스 리놀레산(18:3t)(g),회분(g),성분표출처,발행기관
D018491,찌개 및 전골류,채소류찌개.전골,200.0,69.0,185.1,6.0,3.2,4.3,0.6,0.3,0.1,0.2,0.0,0.0,2.0,28.11,0.78,27.2,101.59,252.49,302.02,0.97,0.16,0.28,3.83,0.0,101.61,0,2.28,0.0,1.79,0.14,0.0,34.18,0.0,0.0,37483.32,1820.87,3216.61,3224.09,1124.36,1581.43,1894.7,1830.43,781.91,3963.67,1289.9,236.33,2033.15,3913.7,5559.21,1800.9,1407.66,1804.42,9.19,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.0,1.4,0.1,0.0,1.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,식약처 영양실태조사('20),식품의약품안전처
D018492,찌개 및 전골류,채소류찌개.전골,200.0,85.0,182.1,9.1,4.3,2.6,1.2,0.1,0.7,0.4,0.0,0.0,2.1,23.54,1.16,29.09,105.45,310.59,426.64,0.41,0.16,0.33,11.22,0.0,106.69,0,2.63,0.0,1.02,0.13,0.41,10.04,0.2,0.0,6910.93,300.52,542.72,557.45,110.26,319.47,300.96,358.98,226.1,586.93,285.55,52.43,318.48,752.94,1254.87,306.77,302.92,333.56,17.15,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.0,1.3,0.1,0.0,1.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,식약처 영양실태조사('20),식품의약품안전처
D018493,찌개 및 전골류,어패류찌개.전골,520.0,203.0,468.5,33.1,3.8,9.1,0.0,0.0,0.0,0.0,0.0,0.0,8.2,55.75,1.66,63.43,585.84,851.66,1301.49,3.88,0.24,0.39,257.08,67.29,645.44,4.64,11.75,0.0,2.82,2.05,37.29,64.35,22.46,26.13,27756.45,1534.76,2768.74,2224.84,620.97,1196.47,1394.13,1765.71,590.93,2048.48,1287.64,249.09,1875.79,2320.65,3665.32,964.31,1564.39,1684.24,420.22,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.1,0.0,0.0,0.1,0.3,0.1,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.8,0.0,0.0,0.0,0.0,5.5,식약처 영양실태조사('20),식품의약품안전처
D018494,찌개 및 전골류,어패류찌개.전골,260.0,98.0,234.3,4.7,1.5,16.4,4.2,1.6,1.5,0.6,0.0,0.4,3.3,51.24,0.64,37.77,69.66,398.83,664.58,0.85,0.16,0.3,8.12,0.0,329.88,0,1.91,0.01,0.0,0.06,0.0,38.27,0.2,0.06,4550.2,172.68,375.83,288.21,87.96,168.84,176.05,157.21,34.23,242.9,120.87,54.01,264.98,447.73,1316.74,188.61,259.37,193.98,6.53,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,식약처 영양실태조사('20),식품의약품안전처
D018495,찌개 및 전골류,육류찌개.전골,300.0,335.0,241.8,31.8,22.5,1.5,0.7,0.0,0.0,0.7,0.0,0.0,3.3,36.29,3557.46,32.81,263.77,408.14,482.75,3336.28,365.29,188.75,92.45,28.04,242.37,0.91,1.49,0.02,0.21,0.64,29.87,42.98,4.25,2.23,31559.67,1443.3,2595.29,2809.5,828.04,1358.83,1434.9,1592.48,800.02,2494.86,1122.11,191.56,1919.28,3150.92,5151.58,1823.3,1477.68,1366.02,155.54,4.7,0.0,0.0,0.0,0.0,0.0,0.1,3.6,0.9,0.0,0.0,0.7,7.7,0.3,0.1,2.3,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.1,2.4,식약처 영양실태조사('20),식품의약품안전처
D018496,찌개 및 전골류,육류찌개.전골,600.0,728.0,458.3,57.0,39.4,36.5,21.4,7.1,3.5,8.0,0.0,2.9,14.7,189.37,7512.57,145.28,721.96,1780.38,1903.56,5873.05,1292.57,1564.42,117.8,41.6,509.24,0,7.39,0.06,2.45,1.58,57.86,138.23,6.12,6.22,54350.36,2387.82,4325.77,4561.97,1136.3,2305.92,2398.26,2631.36,1340.16,4623.71,1624.94,240.98,3287.56,5624.81,9296.64,3305.37,2821.17,2437.62,230.83,8.0,0.0,0.0,0.0,0.0,0.0,0.2,5.9,1.8,0.0,0.0,0.8,11.5,0.4,0.1,4.9,3.2,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.2,0.1,0.1,0.1,8.9,식약처 영양실태조사('20),식품의약품안전처
D018497,찌개 및 전골류,어패류찌개.전골,250.0,85.0,226.1,8.2,0.5,11.9,1.1,0.0,0.4,0.7,0.0,0.0,3.4,43.51,0.73,42.52,148.58,492.28,711.5,1.07,0.34,0.38,0.45,0.0,549.86,0,3.11,0.04,1.76,0.11,0.0,91.61,3.16,2.59,7405.02,337.12,634.94,573.41,67.62,306.05,324.12,311.56,139.67,603.66,198.42,59.95,452.86,962.12,1350.43,377.85,366.29,338.96,65.84,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,3.2,식약처 영양실태조사('20),식품의약품안전처
D018498,찌개 및 전골류,어패류찌개.전골,800.0,536.0,694.3,34.5,31.2,29.4,21.3,5.6,7.6,8.1,0.0,0.0,8.7,253.75,3.03,152.68,573.34,1169.06,3097.2,3.98,0.8,2.17,228.65,485.44,555.76,0,9.49,0.14,4.52,0.63,7.32,187.61,1.66,5.3,31886.15,1195.68,2294.18,2271.99,602.93,1435.85,1394.77,1558.22,772.81,3085.41,1097.43,212.93,1944.44,3253.35,5408.61,2293.13,1496.93,1567.51,269.98,5.0,0.0,0.0,0.0,0.0,0.0,0.6,3.6,0.7,0.1,0.0,1.1,6.4,0.6,0.3,2.0,5.5,0.0,0.0,0.0,0.2,0.7,0.3,1.8,0.2,0.0,0.0,0.1,10.6,식약처 영양실태조사('20),식품의약품안전처
D018499,찌개 및 전골류,어패류찌개.전골,300.0,68.0,281.5,8.6,2.2,3.5,1.7,0.2,1.0,0.5,0.0,0.0,3.4,32.28,0.75,29.07,93.35,413.92,1219.48,0.9,0.17,0.42,42.4,0.0,109.23,0,3.66,0.03,0.0,0.1,0.55,41.55,13.27,1.42,6659.34,303.25,561.71,433.66,16.55,289.7,288.5,270.42,127.21,481.24,258.77,82.21,387.75,784.84,1271.0,422.24,321.1,359.19,11.43,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.7,0.1,0.0,1.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,식약처 영양실태조사('20),식품의약품안전처
D018500,찌개 및 전골류,어패류찌개.전골,300.0,154.0,268.1,10.8,8.5,8.7,0.5,0.0,0.0,0.2,0.0,0.2,4.9,51.8,1.16,52.74,162.98,656.34,793.0,0.79,0.06,0.29,46.12,0.0,163.93,0,4.88,0.0,0.0,0.41,4.48,5.49,1.51,2.68,10777.9,558.21,852.79,935.06,262.63,479.24,471.77,631.18,728.96,614.24,323.47,75.49,671.85,1148.94,1793.3,506.31,327.92,396.55,19.63,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,2.8,0.2,0.0,1.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,4.0,식약처 영양실태조사('20),식품의약품안전처
D018501,찌개 및 전골류,채소류찌개.전골,200.0,93.0,179.7,10.1,4.2,3.8,0.0,0.0,0.0,0.0,0.0,0.0,3.5,53.48,1.44,61.79,139.13,313.71,484.88,1.24,0.28,0.58,6.27,2.96,48.63,0,4.05,0.0,0.01,0.13,1.6,96.05,0.0,0.0,8623.55,389.56,673.15,603.16,116.53,430.39,432.41,468.82,201.66,565.89,295.55,97.62,467.98,956.47,1640.01,403.66,444.21,436.48,5.21,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,1.2,0.1,0.0,2.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,식약처 영양실태조사('20),식품의약품안전처
D018502,찌개 및 전골류,어패류찌개.전골,350.0,188.0,312.8,11.3,11.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,7.7,473.83,2.87,60.84,295.97,333.9,861.28,1.42,0.23,0.92,26.02,0.0,1102.54,0,9.43,0.0,0.21,0.24,0.18,25.39,1.86,25.79,8347.63,310.5,660.42,593.94,122.24,384.59,375.17,341.39,181.18,545.9,221.15,103.58,549.07,783.85,1864.8,513.63,359.19,437.01,55.44,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0,0.1,1.7,0.1,0.0,2.8,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,식약처 영양실태조사('20),식품의약품안전처
D018503,찌개 및 전골류,채소류찌개.전골,300.0,146.0,264.9,7.7,4.4,18.9,0.3,0.0,0.0,0.3,0.0,0.0,4.4,58.57,1.33,69.05,183.27,830.7,919.07,1.09,0.22,0.55,19.13,0.0,190.72,0,3.45,0.07,0.0,0.33,0.0,60.87,0.0,32.93,5973.93,228.41,405.9,335.89,61.41,278.28,250.82,277.78,128.38,386.89,160.62,45.69,298.37,993.52,1268.12,239.5,291.43,322.92,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,식약처 영양실태조사('20),식품의약품안전처
D018504,찌개 및 전골류,채소류찌개.전골,400.0,275.0,340.9,26.9,12.3,14.3,13.0,4.3,2.2,6.5,0.0,0.0,8.2,90.04,2347.49,97.85,331.29,1109.45,1156.03,2200.15,490.66,1167.86,29.22,0.0,544.69,0,10.96,0.02,0.12,0.29,8.64,145.02,0.0,8.57,25046.4,1185.06,2052.39,1961.67,372.33,1215.35,1192.46,1240.95,793.0,1777.47,866.99,178.13,1293.68,2790.47,4474.55,1123.35,1266.07,1262.48,28.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.6,0.0,0.0,0.1,2.7,0.2,0.0,4.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,식약처 영양실태조사('20),식품의약품안전처
D018505,찌개 및 전골류,어패류찌개.전골,600.0,211.0,544.2,29.1,3.9,15.1,2.7,0.0,0.0,2.7,0.0,0.0,9.8,151.75,2563.53,111.28,375.42,840.11,2208.53,2496.65,1310.22,901.23,105.88,0.0,1171.96,0,8.31,0.0,4.0,0.46,3.49,83.05,4.48,71.15,22293.16,880.7,1693.44,1923.45,426.6,936.18,1031.08,953.77,1386.61,666.26,772.26,93.11,1417.59,2578.66,3911.0,1406.66,1123.54,1092.25,285.91,1.1,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.2,0.0,0.0,0.1,0.4,0.1,0.1,0.7,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.5,0.0,0.0,0.0,0.0,7.8,식약처 영양실태조사('20),식품의약품안전처
D018506,찌개 및 전골류,육류찌개.전골,300.0,93.0,277.4,4.4,4.2,9.5,0.1,0.0,0.0,0.1,0.0,0.0,2.8,34.99,0.25,21.47,99.26,314.05,1335.08,0.51,0.02,0.05,12.58,0.0,88.83,0,0.53,0.0,0.0,0.17,0.46,4.55,0.53,3.16,4433.01,213.54,354.09,359.19,139.45,216.24,187.36,249.23,159.8,259.77,150.37,57.11,324.97,409.87,722.52,245.61,218.12,165.77,13.18,1.3,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.4,0.0,0.0,0.1,1.5,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,식약처 영양실태조사('20),식품의약품안전처
D018507,찌개 및 전골류,채소류찌개.전골,280.0,115.0,251.9,5.8,2.8,16.7,1.6,0.0,1.6,0.0,0.0,0.0,3.3,36.63,1.31,55.78,103.16,607.97,590.73,1.76,0.15,0.46,12.91,0.0,751.79,0,3.67,0.07,0.05,0.06,1.6,31.2,0.0,0.0,5387.51,204.56,407.56,280.87,77.17,245.86,192.06,241.81,294.51,417.26,183.75,245.47,229.98,663.11,1065.36,193.4,186.68,258.09,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.4,0.0,0.0,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,식약처 영양실태조사('20),식품의약품안전처
D018508,찜류,어패류찜,200.0,204.0,151.5,44.0,2.8,0.9,0.1,0.0,0.0,0.1,0.0,0.0,4.9,15.15,0.18,8.41,6.52,22.45,302.21,0.1,0.06,0.0,1.64,101.71,95.98,0,1.68,0.02,0.33,0.17,0.0,11.97,2.29,0.0,31381.53,1174.04,2451.34,2688.83,755.87,1174.24,1631.66,1231.04,632.14,2297.57,752.76,136.03,2071.48,3314.2,5045.83,2653.7,1611.5,1759.3,182.55,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.5,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.9,식약처 영양실태조사('20),식품의약품안전처
D018509,찜류,채소류찜,100.0,97.0,79.7,5.2,5.9,6.0,1.3,0.2,0.5,0.6,0.0,0.0,3.7,259.88,1.7,73.62,77.33,565.26,792.23,1.34,0.29,8.99,1.05,0.0,4768.76,0,5.11,0.02,0.0,0.3,3.95,87.98,0.0,0.93,4561.53,202.17,400.27,251.41,49.91,265.96,234.45,285.39,85.56,309.79,150.03,14.12,253.49,527.39,778.84,260.36,249.45,242.93,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.9,0.0,0.0,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,식약처 영양실태조사('20),식품의약품안전처
D018510,찜류,어패류찜,200.0,192.0,151.9,24.1,4.5,13.9,2.1,0.0,1.7,0.3,0.0,0.1,5.7,145.09,17051.47,110.47,227.42,441.12,1472.19,2935.21,235.99,1412.05,91.73,19.38,43.1,0,4.75,0.0,1.52,0.53,1.08,83.15,76.6,28.09,22608.32,927.38,1699.54,1810.26,418.81,1023.82,1194.86,1072.2,1474.79,759.2,770.39,130.43,1391.05,2701.57,3725.71,1314.37,957.85,1236.08,76.6,1.2,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.2,0.0,0.0,0.4,0.5,0.1,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.2,0.1,0.0,0.0,0.0,5.6,식약처 영양실태조사('20),식품의약품안전처
D018511,찜류,채소류찜,100.0,103.0,75.2,3.6,2.1,17.7,0.4,0.3,0.0,0.1,0.0,0.0,4.4,26.74,0.64,24.81,57.84,239.15,315.91,0.37,0.09,0.29,4.59,0.0,356.34,0,2.57,0.01,0.0,0.03,0.0,23.56,0.0,32.52,2940.8,109.26,234.55,121.96,20.99,129.56,106.52,116.82,37.05,146.56,78.55,43.15,125.39,278.77,844.0,137.35,257.88,152.42,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,식약처 영양실태조사('20),식품의약품안전처
D018513,찜류,기타 찜류,200.0,116.0,179.4,10.0,8.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,50.03,1532.63,18.67,158.88,112.74,493.75,914.73,67.41,31.59,22.25,49.15,0.0,0,4.1,0.0,0.11,0.36,0.37,33.93,0.99,0.41,8102.83,324.59,676.73,635.48,205.45,438.78,417.52,442.71,195.01,519.31,347.74,101.52,496.6,888.14,1135.48,290.16,314.2,673.4,378.51,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.7,0.0,0.0,0.2,3.4,0.2,0.0,0.9,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,식약처 영양실태조사('20),식품의약품안전처
D018514,찜류,육류찜,300.0,320.0,240.2,37.1,18.3,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.4,36.14,1829.45,46.98,339.95,498.06,673.07,1913.77,182.68,113.05,28.98,14.2,0.0,0,2.49,0.0,0.0,0.62,11.06,49.44,0.64,0.6,28841.03,1375.69,2422.45,3295.13,411.4,1103.88,1355.61,1535.25,1013.7,1171.61,914.31,58.31,2003.16,3212.62,5194.46,1763.47,781.2,1228.81,198.66,2.9,0.0,0.0,0.0,0.0,0.0,0.1,2.2,0.7,0.0,0.0,0.5,3.9,0.2,0.0,1.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2.6,식약처 영양실태조사('20),식품의약품안전처
D018515,찜류,육류찜,300.0,581.0,194.7,39.9,37.0,22.3,0.4,0.0,0.4,0.0,0.0,0.0,8.9,90.2,2.87,76.64,486.5,994.78,1432.59,7.64,0.22,0.55,50.45,8.29,1509.16,0,4.62,2.92,2.16,0.79,53.05,55.81,1.29,2.89,36519.36,1528.68,2909.33,3208.25,905.0,1514.11,1744.63,1740.62,1280.73,2534.39,856.98,177.8,2373.88,3768.62,6087.21,2363.7,1811.26,1714.19,150.2,11.0,0.2,0.0,0.0,0.0,0.0,0.5,6.7,3.6,0.0,0.0,0.7,9.9,0.9,0.2,3.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.2,0.0,6.1,식약처 영양실태조사('20),식품의약품안전처
D018516,찜류,육류찜,300.0,936.0,153.8,59.6,74.5,7.0,7.2,1.6,2.6,3.0,0.0,0.0,4.9,58.06,2954.54,68.77,409.78,839.59,121.28,5758.23,327.95,475.45,111.96,7.18,478.27,0,4.08,0.06,0.28,0.52,9.2,37.06,1.98,1.29,57154.8,2409.79,4523.91,4779.4,1100.83,2359.12,2585.56,2789.86,1643.74,3978.53,1804.38,374.73,3724.02,5431.2,8882.01,4672.04,3575.01,2520.65,120.32,26.0,0.0,0.0,0.0,0.0,0.1,1.1,16.1,8.6,0.1,0.0,1.5,27.9,2.1,0.7,15.0,0.9,0.0,0.5,0.1,0.4,0.0,0.1,0.0,0.4,0.2,0.2,0.1,5.1,식약처 영양실태조사('20),식품의약품안전처
D018517,찜류,육류찜,300.0,256.0,243.7,21.8,9.5,20.8,2.2,0.1,1.1,0.4,0.0,0.7,5.9,99.14,3.2,53.9,220.42,753.15,816.9,5.66,0.22,0.44,31.86,6.41,734.38,0,2.98,0.0,0.0,0.98,0.0,44.27,1.96,1.27,21169.87,1060.57,1867.33,1738.74,144.96,849.81,958.09,1177.5,583.84,1349.68,266.89,24.07,1300.59,2235.17,4331.17,1495.9,935.18,850.4,100.14,2.6,0.0,0.0,0.0,0.0,0.0,0.1,1.4,1.1,0.0,0.0,0.1,2.5,0.1,0.0,1.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.2,0.1,0.0,4.2,식약처 영양실태조사('20),식품의약품안전처
D018518,찜류,육류찜,300.0,328.0,233.5,36.3,15.5,11.0,0.4,0.3,0.0,0.1,0.0,0.0,4.8,39.25,3.5,45.14,255.61,433.67,905.34,6.16,0.22,0.45,21.47,25.45,65.83,0,3.01,0.03,0.25,0.56,0.0,75.0,6.54,8.65,33553.16,1118.12,2694.5,2748.4,660.41,1339.59,1627.46,1291.09,821.52,2456.64,894.2,161.89,2321.39,3501.83,5730.69,2552.93,1861.89,1770.62,284.86,3.4,0.0,0.0,0.0,0.0,0.0,0.2,2.0,1.1,0.0,0.1,0.0,3.2,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.3,0.1,0.0,3.7,식약처 영양실태조사('20),식품의약품안전처
D018519,찜류,육류찜,300.0,498.0,191.3,85.3,14.8,6.1,0.3,0.0,0.0,0.3,0.0,0.0,14.0,17.53,10.13,55.27,377.85,401.22,91.82,23.7,0.6,0.0,63.9,33.69,49.09,0,2.38,0.05,0.2,0.89,3.75,9.5,6.0,0.0,80335.75,3304.92,6778.71,7735.72,2303.57,3493.6,3794.54,3411.83,1882.81,6868.44,2367.71,808.02,4989.21,8272.37,10807.52,5109.33,5313.25,3094.21,264.9,5.7,0.0,0.0,0.0,0.0,0.0,0.5,3.3,1.9,0.0,0.1,0.4,4.4,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.8,0.5,0.2,0.0,2.5,식약처 영양실태조사('20),식품의약품안전처
D018520,찜류,육류찜,220.0,410.0,123.6,6.0,8.0,78.6,3.1,1.1,0.9,1.0,0.0,0.0,4.2,38.05,7.32,8.41,122.06,73.38,1327.97,0.18,0.16,0.16,26.09,0.0,30.0,0,0.32,0.0,0.59,0.12,6.5,6.5,0.0,0.0,5102.46,127.18,473.52,375.72,66.65,249.03,192.18,324.44,157.86,244.17,242.13,0.0,300.33,467.77,1148.64,312.18,205.33,215.35,57.73,2.5,0.0,0.0,0.0,0.0,0.0,0.1,1.5,0.8,0.0,0.0,0.1,2.1,0.1,0.0,1.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,식약처 영양실태조사('20),식품의약품안전처
D018521,찜류,어패류찜,200.0,168.0,162.5,13.4,6.3,14.5,5.5,3.1,0.5,1.8,0.0,0.0,6.1,52.82,2800.72,55.01,218.17,534.67,783.1,1100.25,234.33,460.36,65.97,50.62,408.19,0,6.25,0.03,2.78,0.27,2.31,85.52,2.91,3.24,13322.79,566.35,1015.2,1177.22,305.09,550.08,585.29,693.01,253.74,1039.58,383.26,65.86,776.88,1727.1,2097.96,789.58,619.26,677.31,102.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.2,1.1,0.1,0.0,1.8,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,3.2,식약처 영양실태조사('20),식품의약품안전처
D018522,찜류,채소류찜,100.0,181.0,61.9,9.5,6.5,21.2,1.8,0.4,0.7,0.7,0.0,0.0,2.2,26.97,1.02,29.73,84.25,143.93,161.25,1.21,0.15,0.31,3.36,0.0,150.4,0,2.74,0.05,0.06,0.12,0.0,5.95,0.36,1.3,7153.71,302.49,622.5,625.73,107.86,325.63,339.18,320.51,228.73,505.35,190.1,40.69,433.06,831.88,1256.01,343.86,317.42,362.69,12.54,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.4,0.0,0.0,0.0,1.9,0.0,0.0,2.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.9,식약처 영양실태조사('20),식품의약품안전처
D018523,찜류,육류찜,250.0,582.0,140.4,65.1,34.8,2.3,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1837.3,2.5,93.39,1607.04,514.68,861.47,7.16,0.15,0.1,76.38,12.47,0.0,0,1.04,0.0,1.46,0.32,9.51,13.92,1.5,0.0,58328.63,2202.91,3971.62,4264.32,1189.95,2125.57,2050.89,2859.68,1014.27,5635.85,1455.57,397.75,4023.18,5047.69,7665.55,7180.62,4799.97,2443.26,229.31,11.6,0.0,0.0,0.0,0.0,0.0,0.5,7.6,3.4,0.1,0.0,1.1,15.2,1.4,0.4,4.5,0.2,0.0,0.2,0.1,0.3,0.0,0.1,0.0,0.2,0.1,0.1,0.0,7.4,식약처 영양실태조사('20),식품의약품안전처
D018524,찜류,어패류찜,200.0,188.0,151.2,29.0,2.7,12.2,5.0,0.7,0.0,4.3,0.0,0.0,3.7,146.41,0.75,73.76,310.58,607.05,1240.64,1.05,0.06,0.23,83.23,0.0,204.61,0,3.48,0.1,2.13,0.56,0.0,32.9,2.92,0.0,25533.73,931.99,2050.76,2412.04,715.59,1018.48,1224.11,1096.86,505.36,1813.62,677.55,139.36,1815.91,2954.95,4322.78,1551.31,965.02,1338.06,121.92,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,1.0,0.1,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,5.0,식약처 영양실태조사('20),식품의약품안전처
D018525,찜류,채소류찜,100.0,51.0,85.9,2.3,1.0,8.3,1.4,0.0,0.7,0.8,0.0,0.0,4.1,25.36,0.55,21.5,55.61,297.19,708.36,0.32,0.1,0.34,2.32,0.0,353.93,0,2.32,0.02,0.0,0.07,0.0,39.08,0.0,0.0,2021.53,76.1,129.6,113.26,23.74,90.14,86.81,105.13,30.72,178.31,59.7,15.77,89.55,264.21,477.12,88.38,90.22,102.77,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,식약처 영양실태조사('20),식품의약품안전처
